day,customer_id,sale_kind,total_sales,,,
2021-02-14,1014691,order,998.784,,,
2021-02-14,1014692,order,228.928,,,
2021-02-14,1014693,order,830,,,
2021-02-14,1014694,order,799.68,,,
2021-02-14,1014695,order,638.792,,,
2021-02-14,1014696,order,203.252,,,
2021-02-14,1014697,order,1372.8,,,
2021-02-14,1014698,order,301.9896,,,
2021-02-14,1014699,order,459.816,,,
2021-02-14,1014700,order,299.744,,,
2021-02-14,1014701,order,392,,,
2021-02-15,1007263,return,-578.4064,,,
2021-02-15,1003319,return,-217.536,,,
2021-02-15,1003253,return,-331.296,,,
2021-02-15,1004375,return,-2099.2,,,
2021-02-15,1004828,return,-258.4,,,
2021-02-15,1005674,return,-1050.56,,,
2021-02-15,1006074,return,-670.32,,,
2021-02-15,1006280,return,-1094.4,,,
2021-02-15,1008329,return,-415.52,,,
2021-02-15,1009135,return,-397.88,,,
2021-02-15,1013276,return,-341.824,,,
2021-02-15,1009658,return,-505.44,,,
2021-02-15,1010765,return,-346.368,,,
2021-02-15,1000044,return,-248.88,,,
2021-02-15,1010783,order,280.16,,,
2021-02-15,1011305,return,-669.256,,,
2021-02-15,1011653,return,-156.8,,,
2021-02-15,1011716,return,-843.6604,,,
2021-02-15,1011737,return,-478.24,,,
2021-02-15,1012254,return,-594.96,,,
2021-02-15,1014702,order,435.904,,,
2021-02-15,1012773,return,-114.24,,,
2021-02-15,1012829,return,-823.2,,,
2021-02-15,1012901,return,-559.832,,,
2021-02-15,1012935,return,-759.808,,,
2021-02-15,1013050,return,-313.208,,,
2021-02-15,1013407,return,-429.632,,,
2021-02-15,1013408,return,844.8,,,
2021-02-15,1013464,return,-225.792,,,
2021-02-15,1013481,return,-1513.392,,,
2021-02-15,1013498,return,173.264,,,
2021-02-15,1013549,return,-489.804,,,
2021-02-15,1013562,return,-484.554,,,
2021-02-15,1013576,return,456.484,,,
2021-02-15,1013584,return,-279.888,,,
2021-02-15,1013612,return,-694.272,,,
2021-02-15,1014703,order,673.064,,,
2021-02-15,1013620,return,537.04,,,
2021-02-15,1013646,return,287.28,,,
2021-02-15,1013654,return,-553.662,,,
2021-02-15,1013670,return,-463.148,,,
2021-02-15,1013671,return,-216.832,,,
2021-02-15,1013677,return,-218.416,,,
2021-02-15,1013688,return,-796.2192,,,
2021-02-15,1013718,return,-326.144,,,
2021-02-15,1013720,return,-316.54,,,
2021-02-15,1013721,return,-200.448,,,
2021-02-15,1013735,return,-568.4,,,
2021-02-15,1013749,return,-493.92,,,
2021-02-15,1013772,return,-476.476,,,
2021-02-15,1013775,return,-415.52,,,
2021-02-15,1013804,return,310.464,,,
2021-02-15,1013844,return,748,,,
2021-02-15,1013827,return,-308.176,,,
2021-02-15,1013867,return,-744.96,,,
2021-02-15,1013876,return,-368.016,,,
2021-02-15,1013894,return,-1313.05,,,
2021-02-15,1013922,return,-380.16,,,
2021-02-15,1013937,order,468,,,
2021-02-15,1013957,return,-233.376,,,
2021-02-15,1013970,return,-278.256,,,
2021-02-15,1013977,return,-1038.8876,,,
2021-02-15,1014019,return,256.256,,,
2021-02-15,1014023,return,-316.54,,,
2021-02-15,1014035,return,-682.88,,,
2021-02-15,1014045,return,-476.476,,,
2021-02-15,1014100,return,-95.88,,,
2021-02-15,1014344,order,655.36,,,
2021-02-15,1014412,order,1291.392,,,
2021-02-15,1014704,order,383.52,,,
2021-02-15,1014701,return,-588,,,
2021-02-15,1014705,order,462.56,,,
2021-02-15,1014706,order,483.9416,,,
2021-02-15,1014707,order,203.252,,,
2021-02-15,1014708,order,258.944,,,
2021-02-15,1014709,order,1027.04,,,
2021-02-15,1014710,order,206.448,,,
2021-02-15,1014711,order,793.242,,,
2021-02-15,1014712,order,229.908,,,
2021-02-15,1014713,order,517.44,,,
2021-02-15,1014714,order,459.816,,,
2021-02-15,1014715,order,360.64,,,
2021-02-15,1014716,order,319.464,,,
2021-02-15,1014717,order,445.808,,,
2021-02-15,1013870,return,-372.4,,,
2021-02-15,1003905,return,-408.856,,,
2021-02-15,1001802,return,42.48,,,
2021-02-16,1003388,order,304.64,,,
2021-02-16,1003748,order,573.496,,,
2021-02-16,1005600,return,-239.382,,,
2021-02-16,1009493,order,207.68,,,
2021-02-16,1009810,order,413.44,,,
2021-02-16,1010438,order,630.592,,,
2021-02-16,1010438,return,-102.312,,,
2021-02-16,1010887,order,250.88,,,
2021-02-16,1011833,order,313.6,,,
2021-02-16,1014097,return,-59.616,,,
2021-02-16,1014327,order,20.4832,,,
2021-02-16,1014448,order,403.76,,,
2021-02-16,1014603,order,344.96,,,
2021-02-16,1014718,order,1035.3816,,,
2021-02-16,1014719,order,555.52,,,
2021-02-16,1014720,order,333.888,,,
2021-02-16,1014721,order,292.32,,,
2021-02-16,1014722,order,1038.96,,,
2021-02-16,1014723,order,403.648,,,
2021-02-16,1014724,order,553.088,,,
2021-02-17,1002358,order,307.2,,,
2021-02-17,1006286,order,407.68,,,
2021-02-17,1009336,order,379.456,,,
2021-02-17,1011833,return,-356.72,,,
2021-02-17,1012211,order,318.72,,,
2021-02-17,1013858,order,232.32,,,
2021-02-17,1014012,order,407.808,,,
2021-02-17,1014630,order,463.4356,,,
2021-02-17,1014725,order,254.8,,,
2021-02-17,1014726,order,252.416,,,
2021-02-17,1014727,order,186.048,,,
2021-02-17,1014728,order,316.736,,,
2021-02-17,1014729,order,359.856,,,
2021-02-17,1014730,order,605.12,,,
2021-02-17,1014731,order,740.52,,,
2021-02-17,1014732,order,418.32,,,
2021-02-17,1014733,order,213.248,,,
2021-02-17,1014734,order,478.24,,,
2021-02-17,1014735,order,1768.704,,,
2021-02-18,1002419,order,133.44,,,
2021-02-18,1002962,order,491.04,,,
2021-02-18,1004962,order,185.024,,,
2021-02-18,1005417,order,305.76,,,
2021-02-18,1006257,order,305.76,,,
2021-02-18,1008430,return,-435.12,,,
2021-02-18,1009908,return,-259.84,,,
2021-02-18,1010363,return,-337.28,,,
2021-02-18,1012470,return,-189.72,,,
2021-02-18,1010533,return,-211.68,,,
2021-02-18,1010880,order,317.52,,,
2021-02-18,1011124,return,-323.204,,,
2021-02-18,1011125,order,200.3728,,,
2021-02-18,1011911,return,295.68,,,
2021-02-18,1012074,return,-1066.24,,,
2021-02-18,1012219,order,215.6,,,
2021-02-18,1012428,return,-387.6,,,
2021-02-18,1012456,return,-376.32,,,
2021-02-18,1012795,order,460.416,,,
2021-02-18,1013589,return,-2774.288,,,
2021-02-18,1013292,return,-576.24,,,
2021-02-18,1013339,return,156.672,,,
2021-02-18,1013468,order,246.4,,,
2021-02-18,1013527,return,-446.88,,,
2021-02-18,1013652,return,-344.96,,,
2021-02-18,1013748,return,388.08,,,
2021-02-18,1013810,return,-506.88,,,
2021-02-18,1013829,return,-430.848,,,
2021-02-18,1013897,return,-587.52,,,
2021-02-18,1014251,return,-266.56,,,
2021-02-18,1013980,return,-352.8,,,
2021-02-18,1014005,return,-857.28,,,
2021-02-18,1014021,return,580.16,,,
2021-02-18,1014024,return,-404.8,,,
2021-02-18,1014078,return,-1123.584,,,
2021-02-18,1014081,order,392,,,
2021-02-18,1014084,return,345.744,,,
2021-02-18,1014131,return,-640.288,,,
2021-02-18,1014144,return,-456.6672,,,
2021-02-18,1014165,return,-416.5,,,
2021-02-18,1014190,return,-357.632,,,
2021-02-18,1014200,return,-537.04,,,
2021-02-18,1014231,return,-368.016,,,
2021-02-18,1014284,return,-446.488,,,
2021-02-18,1014271,return,-467.264,,,
2021-02-18,1014313,return,-733.824,,,
2021-02-18,1014414,order,254.8,,,
2021-02-18,1014473,order,1220.4,,,
2021-02-18,1014736,order,347.36,,,
2021-02-18,1014737,order,215.6,,,
2021-02-18,1014738,order,859.36,,,
2021-02-18,1014739,order,930,,,
2021-02-18,1014740,order,120.64,,,
2021-02-18,1013870,return,-497.84,,,
2021-02-18,1001802,return,-453.2,,,
2021-02-19,1004734,order,318.24,,,
2021-02-19,1010545,order,197.072,,,
2021-02-19,1012595,order,556.416,,,
2021-02-19,1013619,order,296.48,,,
2021-02-19,1013771,order,305.76,,,
2021-02-19,1013773,order,53.856,,,
2021-02-19,1014551,order,451.9424,,,
2021-02-19,1014734,return,-82.32,,,
2021-02-19,1014741,order,580.16,,,
2021-02-19,1014742,order,353.736,,,
2021-02-19,1014743,order,395.064,,,
2021-02-19,1014744,order,533.12,,,
2021-02-19,1014745,order,409.15,,,
2021-02-19,1014746,order,363.188,,,
2021-02-19,1014747,order,779.688,,,
2021-02-20,1006158,order,505.68,,,
2021-02-20,1006698,order,233.24,,,
2021-02-20,1011726,order,1128.96,,,
2021-02-20,1014748,order,721.68,,,
2021-02-20,1014749,order,554.4448,,,
2021-02-20,1014448,order,317.52,,,
2021-02-20,1014457,order,525.28,,,
2021-02-20,1014750,order,1384.24,,,
2021-02-20,1014751,order,409.836,,,
2021-02-20,1014752,order,617.12,,,
2021-02-20,1014753,order,564.48,,,
2021-02-20,1014754,order,411.84,,,
2021-02-20,1014755,order,776.16,,,
2021-02-20,1014756,order,193.16,,,
2021-02-20,1014757,order,162.2472,,,
2021-02-20,1014758,order,409.836,,,
2021-02-20,1014759,order,496.468,,,
2021-02-20,1014760,order,584.08,,,
2021-02-20,1014761,order,355.52,,,
2021-02-20,1014762,order,396.8,,,
2021-02-20,1014763,order,173.264,,,
2021-02-20,1014764,order,864.32,,,
2021-02-21,1001567,order,559.504,,,
2021-02-21,1003748,order,309.76,,,
2021-02-21,1003950,order,816,,,
2021-02-21,1004432,order,592,,,
2021-02-21,1004683,order,583.8,,,
2021-02-21,1009545,order,228.928,,,
2021-02-21,1009756,order,750.7968,,,
2021-02-21,1010323,order,909.9496,,,
2021-02-21,1010784,order,385.28,,,
2021-02-21,1012745,order,432.896,,,
2021-02-21,1013440,order,323.84,,,
2021-02-21,1014262,order,485.52,,,
2021-02-21,1014590,order,282.88,,,
2021-02-21,1014765,order,409.836,,,
2021-02-21,1014649,order,309.68,,,
2021-02-21,1014655,order,466.48,,,
2021-02-21,1014766,order,532.48,,,
2021-02-21,1014767,order,427.28,,,
2021-02-21,1014768,order,1058.4,,,
2021-02-21,1014769,order,493.136,,,
2021-02-21,1014770,order,521.36,,,
2021-02-21,1014771,order,542.72,,,
2021-02-21,1014772,order,253.232,,,
2021-02-21,1014773,order,399.84,,,
2021-02-21,1014774,order,1465.272,,,
2021-02-21,1014775,order,195.84,,,
2021-02-21,1014776,order,473.28,,,
2021-02-21,1014777,order,343.1576,,,
2021-02-21,1014778,order,389.12,,,
2021-02-21,1014779,order,315.52,,,
2021-02-21,1014780,order,430.032,,,
2021-02-21,1014781,order,427.856,,,
2021-02-21,1014782,order,486.472,,,
2021-02-21,1014783,order,419.44,,,
2021-02-21,1000346,order,431.2,,,
2021-02-22,1004743,order,196,,,
2021-02-22,1004854,order,847.5628,,,
2021-02-22,1006998,return,210.112,,,
2021-02-22,1007277,order,260.4,,,
2021-02-22,1007694,return,-503.36,,,
2021-02-22,1008920,return,244.992,,,
2021-02-22,1010673,return,-509.6,,,
2021-02-22,1011386,order,199.92,,,
2021-02-22,1011607,return,-501.76,,,
2021-02-22,1012222,order,491.36,,,
2021-02-22,1012527,return,-311.52,,,
2021-02-22,1013338,return,-244.608,,,
2021-02-22,1013432,order,566.2,,,
2021-02-22,1013567,order,135.168,,,
2021-02-22,1013750,order,283.04,,,
2021-02-22,1013780,return,-295.68,,,
2021-02-22,1013856,return,365.024,,,
2021-02-22,1013865,return,-223.244,,,
2021-02-22,1013954,order,233.24,,,
2021-02-22,1013960,return,-1410.56,,,
2021-02-22,1014065,return,-317.696,,,
2021-02-22,1014252,return,-631.04,,,
2021-02-22,1014275,return,-486.08,,,
2021-02-22,1014289,return,-431.2,,,
2021-02-22,1014297,return,-478.24,,,
2021-02-22,1014383,return,-495.6,,,
2021-02-22,1014389,return,-317.52,,,
2021-02-22,1014400,return,273.564,,,
2021-02-22,1014527,order,1215.52,,,
2021-02-22,1014615,order,568.4,,,
2021-02-22,1014616,order,377.952,,,
2021-02-22,1014733,return,-466.48,,,
2021-02-22,1014771,order,358.4,,,
2021-02-22,1014771,return,-435.2,,,
2021-02-22,1014784,order,174.72,,,
2021-02-22,1014785,order,588.544,,,
2021-02-22,1014786,order,419.44,,,
2021-02-22,1014787,order,461.652,,,
2021-02-22,1014788,order,532.576,,,
2021-02-22,1014789,order,321.44,,,
2021-02-22,1014790,order,252.72,,,
2021-02-22,1014791,order,183.26,,,
2021-02-22,1014792,order,336.532,,,
2021-02-22,1014793,order,107.696,,,
2021-02-22,1014794,order,401.9176,,,
2021-02-22,1014795,order,321.44,,,
2021-02-22,1014796,order,333.2,,,
2021-02-22,1014797,order,366.52,,,
2021-02-22,1014798,order,267.648,,,
2021-02-22,1014799,order,980,,,
2021-02-22,1014800,order,406.504,,,
2021-02-22,1014801,order,203.04,,,
2021-02-22,1013870,return,-411.6,,,
2021-02-23,1014802,order,282.88,,,
2021-02-23,1001410,order,611.52,,,
2021-02-23,1004066,order,511.68,,,
2021-02-23,1006268,order,994.4,,,
2021-02-23,1007638,order,262.16,,,
2021-02-23,1009810,return,-255.68,,,
2021-02-23,1011714,order,321.44,,,
2021-02-23,1011859,order,723.3652,,,
2021-02-23,1012176,return,-420.42,,,
2021-02-23,1012304,order,399.36,,,
2021-02-23,1012770,order,195.776,,,
2021-02-23,1012828,return,-197.568,,,
2021-02-23,1013385,return,-215.6,,,
2021-02-23,1014749,order,294.784,,,
2021-02-23,1013998,return,235.008,,,
2021-02-23,1014012,order,106.48,,,
2021-02-23,1014153,order,195.6336,,,
2021-02-23,1014381,order,413.952,,,
2021-02-23,1014695,order,235.2,,,
2021-02-23,1014803,order,209.44,,,
2021-02-23,1014804,order,525.096,,,
2021-02-23,1014805,order,168,,,
2021-02-23,1014806,order,375.84,,,
2021-02-23,1014807,order,422.592,,,
2021-02-23,1014808,order,850.3488,,,
2021-02-23,1014809,order,890.624,,,
2021-02-23,1014810,order,565.76,,,
2021-02-23,1014811,order,395.08,,,
2021-02-23,1014812,order,179.928,,,
2021-02-23,1014813,order,177.12,,,
2021-02-23,1014814,order,517.44,,,
2021-02-23,1014815,order,316.992,,,
2021-02-23,1014816,order,302.4,,,
2021-02-23,1014817,order,205.72,,,
2021-02-24,1005341,order,489.28,,,
2021-02-24,1009875,order,772.632,,,
2021-02-24,1010415,order,470.8,,,
2021-02-24,1010438,order,20.7636,,,
2021-02-24,1010740,order,527.04,,,
2021-02-24,1011740,order,713.44,,,
2021-02-24,1011814,order,516.336,,,
2021-02-24,1012327,order,572.32,,,
2021-02-24,1013139,order,367.3112,,,
2021-02-24,1013698,order,286.16,,,
2021-02-24,1014818,order,201.144,,,
2021-02-24,1014623,return,-686.08,,,
2021-02-24,1014642,order,1042.72,,,
2021-02-24,1014819,order,413.168,,,
2021-02-24,1014820,order,201.84,,,
2021-02-24,1014821,order,701.184,,,
2021-02-24,1014822,order,840.96,,,
2021-02-24,1014823,order,408.32,,,
2021-02-24,1014824,order,413.168,,,
2021-02-24,1014825,order,987.84,,,
2021-02-24,1014826,order,1066.24,,,
2021-02-24,1014827,order,584.08,,,
2021-02-24,1014828,order,235.824,,,
2021-02-24,1014829,order,374.272,,,
2021-02-24,1014830,order,261.12,,,
2021-02-24,1014831,order,329.12,,,
2021-02-24,1010746,order,1117.2,,,
2021-02-25,1006133,order,799.68,,,
2021-02-25,1006642,order,116.6,,,
2021-02-25,1007501,order,179.36,,,
2021-02-25,1009149,order,1198.3212,,,
2021-02-25,1011906,order,357.136,,,
2021-02-25,1012054,order,174.41,,,
2021-02-25,1013421,order,383.76,,,
2021-02-25,1013567,order,225.792,,,
2021-02-25,1013794,order,763.84,,,
2021-02-25,1014020,order,326.144,,,
2021-02-25,1014676,order,595.584,,,
2021-02-25,1014677,order,370,,,
2021-02-25,1014832,order,187.92,,,
2021-02-25,1014833,order,317.52,,,
2021-02-25,1014834,order,950.48,,,
2021-02-25,1014835,order,1648.32,,,
2021-02-25,1014836,order,254.592,,,
2021-02-25,1014837,order,309.68,,,
2021-02-25,1014838,order,1328.88,,,
2021-02-25,1014839,order,183.04,,,
2021-02-25,1014840,order,544.48,,,
2021-02-26,1001408,order,517.44,,,
2021-02-26,1005103,order,348,,,
2021-02-26,1006095,order,280.72,,,
2021-02-26,1007542,order,642.88,,,
2021-02-26,1009042,order,1576.96,,,
2021-02-26,1010119,order,501.76,,,
2021-02-26,1010415,order,533.28,,,
2021-02-26,1011859,order,1574.912,,,
2021-02-26,1012211,order,413.952,,,
2021-02-26,1013183,order,165.36,,,
2021-02-26,1014329,order,446.88,,,
2021-02-26,1013711,order,199.68,,,
2021-02-26,1014433,order,196.588,,,
2021-02-26,1014655,order,370.048,,,
2021-02-26,1014695,order,282.24,,,
2021-02-26,1014716,order,393.6,,,
2021-02-26,1014841,order,363.188,,,
2021-02-26,1014842,order,176.596,,,
2021-02-26,1014843,order,66.992,,,
2021-02-26,1014844,order,266.56,,,
2021-02-26,1014845,order,144.16,,,
2021-02-26,1014846,order,591.872,,,
2021-02-26,1014847,order,1205.28,,,
2021-02-26,1014848,order,525.28,,,
2021-02-26,1014849,order,746.24,,,
2021-02-26,1014850,order,516.8128,,,
2021-02-26,1014851,order,193.04,,,
2021-02-26,1014852,order,353.92,,,
2021-02-26,1014853,order,1870.08,,,
2021-02-26,1014854,order,426.496,,,
2021-02-26,1014855,order,418.56,,,
2021-02-26,1014856,order,513.604,,,
2021-02-26,1014857,order,203.252,,,
2021-02-27,1001503,order,193.392,,,
2021-02-27,1002021,order,394.944,,,
2021-02-27,1002057,order,356.24,,,
2021-02-27,1014858,order,519.792,,,
2021-02-27,1003032,order,167.04,,,
2021-02-27,1003102,order,1164.7976,,,
2021-02-27,1004865,order,1228.8,,,
2021-02-27,1004007,order,707.2,,,
2021-02-27,1004427,order,368.48,,,
2021-02-27,1004821,order,1136.8,,,
2021-02-27,1004828,order,462.56,,,
2021-02-27,1004957,order,219.52,,,
2021-02-27,1005196,order,478.24,,,
2021-02-27,1005258,order,478.24,,,
2021-02-27,1005427,order,395.92,,,
2021-02-27,1008092,order,450.8,,,
2021-02-27,1008897,order,876.88,,,
2021-02-27,1009331,order,360.96,,,
2021-02-27,1009355,order,1011.84,,,
2021-02-27,1009435,order,568.4,,,
2021-02-27,1009460,order,804.56,,,
2021-02-27,1009610,order,135.28,,,
2021-02-27,1010247,order,1097.92,,,
2021-02-27,1010415,order,618.32,,,
2021-02-27,1011010,order,4794.24,,,
2021-02-27,1010757,order,560,,,
2021-02-27,1010927,order,352.8,,,
2021-02-27,1011102,order,344.96,,,
2021-02-27,1014859,order,179.928,,,
2021-02-27,1013082,order,388.864,,,
2021-02-27,1013198,order,645.12,,,
2021-02-27,1013527,order,576.24,,,
2021-02-27,1013554,order,215.6,,,
2021-02-27,1013605,order,449.82,,,
2021-02-27,1013808,order,239.12,,,
2021-02-27,1014083,order,773.024,,,
2021-02-27,1014395,order,576.24,,,
2021-02-27,1014468,order,1700,,,
2021-02-27,1014860,order,227.264,,,
2021-02-27,1014861,order,464.128,,,
2021-02-27,1000201,order,793.76,,,
2021-02-27,1014862,order,180.336,,,
2021-02-27,1014863,order,383.18,,,
2021-02-27,1014864,order,278.32,,,
2021-02-27,1014865,order,250.56,,,
2021-02-27,1014866,order,1034.88,,,
2021-02-27,1014867,order,393.04,,,
2021-02-27,1014868,order,357.4584,,,
2021-02-27,1014869,order,196.768,,,
2021-02-27,1014870,order,793.488,,,
2021-02-27,1014871,order,459.816,,,
2021-02-27,1014872,order,482.16,,,
2021-02-27,1014873,order,233.562,,,
2021-02-27,1014874,order,699.856,,,
2021-02-27,1014875,order,403.92,,,
2021-02-27,1014876,order,334.152,,,
2021-02-27,1014877,order,692.64,,,
2021-02-27,1014878,order,412.624,,,
2021-02-27,1000878,order,497.84,,,
2021-02-27,1005455,order,225.566,,,
2021-02-28,1002761,order,404.8,,,
2021-02-28,1003899,order,243.6,,,
2021-02-28,1005565,order,402.96,,,
2021-02-28,1008191,order,348.16,,,
2021-02-28,1008392,order,616.32,,,
2021-02-28,1008847,order,260.336,,,
2021-02-28,1009810,order,361.76,,,
2021-02-28,1010437,order,843.2,,,
2021-02-28,1011010,return,-2741.76,,,
2021-02-28,1010980,order,580.16,,,
2021-02-28,1011726,order,275.968,,,
2021-02-28,1014879,order,1279.152,,,
2021-02-28,1013812,order,551.232,,,
2021-02-28,1014623,order,491.52,,,
2021-02-28,1014774,order,641.376,,,
2021-02-28,1014880,order,228.96,,,
2021-02-28,1014881,order,807.488,,,
2021-02-28,1014882,order,1547.52,,,
2021-02-28,1014883,order,490,,,
2021-02-28,1014884,order,236.572,,,
2021-02-28,1014885,order,446.488,,,
2021-02-28,1014886,order,616.272,,,
2021-02-28,1014887,order,366.52,,,
2021-02-28,1014888,order,436.492,,,
2021-02-28,1014889,order,231.28,,,
2021-02-28,1014890,order,246.96,,,
2021-02-28,1014891,order,572.32,,,
2021-02-28,1014892,order,588,,,
2021-02-28,1014893,order,474.32,,,
2021-02-28,1014894,order,216.58,,,
2021-02-28,1014895,order,665.6,,,
2021-02-28,1014896,order,1481.76,,,
2021-02-28,1014897,order,405.72,,,
2021-02-28,1014898,order,952.816,,,
2021-02-28,1014899,order,417.088,,,
2021-02-28,1014900,order,548.352,,,
2021-02-28,1014901,order,849.764,,,
2021-02-28,1014902,order,349.44,,,
2021-02-28,1014903,order,118.32,,,
2021-02-28,1014904,order,486.472,,,
2021-02-28,1014905,order,533.12,,,
2021-02-28,1014906,order,161.84,,,
2021-03-01,1001300,return,-309.68,,,
2021-03-01,1001322,order,1337.92,,,
2021-03-01,1001578,return,-235.84,,,
2021-03-01,1014907,order,281.248,,,
2021-03-01,1002637,return,-251.328,,,
2021-03-01,1003575,order,1269.76,,,
2021-03-01,1004959,return,-1311.8976,,,
2021-03-01,1005313,return,-443.52,,,
2021-03-01,1006207,return,361.62,,,
2021-03-01,1006225,order,138.384,,,
2021-03-01,1007077,order,346.528,,,
2021-03-01,1009149,order,773.7192,,,
2021-03-01,1000624,order,436.48,,,
2021-03-01,1010887,order,1019.2,,,
2021-03-01,1011272,order,1400,,,
2021-03-01,1011607,return,-172.48,,,
2021-03-01,1011694,return,-307.328,,,
2021-03-01,1011938,return,-405.72,,,
2021-03-01,1012496,return,-197.88,,,
2021-03-01,1013672,return,-603.68,,,
2021-03-01,1012727,return,-417.48,,,
2021-03-01,1012795,return,400.624,,,
2021-03-01,1013028,return,-399.84,,,
2021-03-01,1013079,return,-206.584,,,
2021-03-01,1013484,return,-219.52,,,
2021-03-01,1013567,return,-251.904,,,
2021-03-01,1013656,return,-415.888,,,
2021-03-01,1013811,return,-256.96,,,
2021-03-01,1013888,return,-253.44,,,
2021-03-01,1013892,return,-450.56,,,
2021-03-01,1013932,return,-293.216,,,
2021-03-01,1014067,return,-286.16,,,
2021-03-01,1014110,return,-380.16,,,
2021-03-01,1014115,return,-524.48,,,
2021-03-01,1014118,return,-349.272,,,
2021-03-01,1014121,return,-299.2,,,
2021-03-01,1014140,return,-1811.84,,,
2021-03-01,1014169,return,-1168.944,,,
2021-03-01,1014206,return,-524.48,,,
2021-03-01,1014224,return,-415.36,,,
2021-03-01,1014225,return,-605.5568,,,
2021-03-01,1014242,return,-873.664,,,
2021-03-01,1014245,order,522.144,,,
2021-03-01,1014249,return,-309.76,,,
2021-03-01,1014254,return,43.2,,,
2021-03-01,1014257,return,-309.876,,,
2021-03-01,1014265,order,177.84,,,
2021-03-01,1014305,order,291.84,,,
2021-03-01,1014478,order,266.56,,,
2021-03-01,1014615,return,-154.056,,,
2021-03-01,1014751,order,627.52,,,
2021-03-01,1014908,order,444.048,,,
2021-03-01,1014909,order,937.992,,,
2021-03-01,1014910,order,565.9932,,,
2021-03-01,1014911,order,206.48,,,
2021-03-01,1014912,order,501.76,,,
2021-03-01,1014913,order,190,,,
2021-03-01,1014914,order,166.6,,,
2021-03-01,1014915,order,439.04,,,
2021-03-01,1014916,order,573.104,,,
2021-03-01,1014917,order,561.5568,,,
2021-03-01,1014918,order,504.4476,,,
2021-03-01,1014919,order,423.36,,,
2021-03-01,1014920,order,734.4,,,
2021-03-01,1014921,order,560.56,,,
2021-03-01,1014922,order,246.96,,,
2021-03-01,1014923,order,423.36,,,
2021-03-01,1014924,order,321.84,,,
2021-03-01,1000404,order,476.476,,,
2021-03-02,1014328,return,-363.188,,,
2021-03-02,1003016,return,-274.4,,,
2021-03-02,1003138,order,496.8,,,
2021-03-02,1003623,order,370.048,,,
2021-03-02,1003696,order,515.04,,,
2021-03-02,1003864,return,-159.936,,,
2021-03-02,1004683,return,518.16,,,
2021-03-02,1004962,order,263.424,,,
2021-03-02,1005104,return,-1234.8,,,
2021-03-02,1006122,return,-615.536,,,
2021-03-02,1006456,order,767.754,,,
2021-03-02,1010354,order,574.056,,,
2021-03-02,1010438,return,237.3128,,,
2021-03-02,1010924,return,-274.56,,,
2021-03-02,1011111,return,-278.256,,,
2021-03-02,1011382,order,999.1872,,,
2021-03-02,1011484,return,-505.68,,,
2021-03-02,1011833,order,261.12,,,
2021-03-02,1014879,return,-164.16,,,
2021-03-02,1012137,order,1524.096,,,
2021-03-02,1012826,return,403.172,,,
2021-03-02,1013136,order,556.64,,,
2021-03-02,1013139,return,-208.3032,,,
2021-03-02,1013484,order,521.36,,,
2021-03-02,1013714,order,365.04,,,
2021-03-02,1013773,return,256.632,,,
2021-03-02,1013825,return,-341.44,,,
2021-03-02,1014292,return,-992.936,,,
2021-03-02,1014296,return,-373.184,,,
2021-03-02,1014320,return,-469.812,,,
2021-03-02,1014327,return,225.3888,,,
2021-03-02,1014333,return,-442.816,,,
2021-03-02,1014343,return,-358.8,,,
2021-03-02,1014350,return,-216.58,,,
2021-03-02,1014364,return,356.72,,,
2021-03-02,1014370,return,-415.8336,,,
2021-03-02,1014378,return,-344.96,,,
2021-03-02,1014397,return,-449.82,,,
2021-03-02,1014402,return,-840.448,,,
2021-03-02,1014404,return,-476.16,,,
2021-03-02,1014411,return,-336.532,,,
2021-03-02,1014418,return,-236.572,,,
2021-03-02,1014422,return,-152.592,,,
2021-03-02,1014446,return,-243.236,,,
2021-03-02,1014448,return,-262.64,,,
2021-03-02,1014483,return,-275.128,,,
2021-03-02,1014489,return,-515.5416,,,
2021-03-02,1014493,order,518.672,,,
2021-03-02,1014514,return,-292.16,,,
2021-03-02,1014527,return,-1419.12,,,
2021-03-02,1014533,return,1066.24,,,
2021-03-02,1014565,return,-397.76,,,
2021-03-02,1014586,return,-517.44,,,
2021-03-02,1014610,return,-821.28,,,
2021-03-02,1014631,return,-395.92,,,
2021-03-02,1014652,return,167.552,,,
2021-03-02,1014718,return,-250.992,,,
2021-03-02,1014820,order,433.44,,,
2021-03-02,1014826,order,486.08,,,
2021-03-02,1014925,order,426.496,,,
2021-03-02,1014926,order,403.172,,,
2021-03-02,1014927,order,303.36,,,
2021-03-02,1014928,order,1226.728,,,
2021-03-02,1014929,order,587.52,,,
2021-03-02,1014930,order,150.144,,,
2021-03-02,1014931,order,552.72,,,
2021-03-02,1014932,order,840.48,,,
2021-03-02,1014933,order,388.416,,,
2021-03-02,1014934,order,675.84,,,
2021-03-02,1014935,order,593.184,,,
2021-03-02,1014936,order,282.24,,,
2021-03-02,1014937,order,379.848,,,
2021-03-02,1014938,order,435.12,,,
2021-03-02,1014939,order,166.6,,,
2021-03-02,1014940,order,131.2656,,,
2021-03-02,1014941,order,392,,,
2021-03-02,1014942,order,357.504,,,
2021-03-02,1014943,order,2070.64,,,
2021-03-02,1000611,order,211.68,,,
2021-03-02,1014944,order,483.14,,,
2021-03-02,1001712,order,177.888,,,
2021-03-03,1001655,order,330.48,,,
2021-03-03,1002740,order,235.2,,,
